256,MILLSTEIN,COMSCI 231,0
257,CONDIE,COMSCI 244A,0
258,TAMIR,COMSCI 251A,0
259,EGGERT,COMSCI 33,0
260,LEE,COMSCI CM121,0
261,LEE,COMSCI CM221,0
262,DZHANIDZE,COMSCI M117,0
263,POTKONJAK,COMSCI M51A,0
264,LEUNG,DANCE 167,0
265,LEUNG,DANCE 167,0
266,LEUNG,DANCE 167,0
267,LEUNG,DANCE 167,0
268,REAS,DESG 28,0
269,GILBERT,DISSTD 101W,0
270,BRIER,DUTCH 103A,0
271,STAFF,ECON 101,0
272,STAFF,ECON 102,0
273,STAFF,ECON 102,0
274,BUCHINSKY,ECON 103,0
275,BUCHINSKY,ECON 103,0
276,TORNELL,ECON 106M,0
277,TORNELL,ECON 106M,0
278,BOARD,ECON 106T,0
279,BOARD,ECON 106T,0
280,MAZZOCCO,ECON 11,0
281,LLERAS-MUNEY,ECON 130,0
282,LLERAS-MUNEY,ECON 130,0
283,BIRCHALL,ECON 150,0
284,BIRCHALL,ECON 150,0
285,HANSEN,ECON 164,0
286,HANSEN,ECON 164,0
287,STAFF,ECON 170,0
288,STAFF,ECON 170,0
289,STAFF,ECON 170,0
290,SIMON,ECON 187,0
291,SIMON,ECON 187,0
292,SIMON,ECON 187,0
293,SIMON,ECON 187,0
294,SIMON,ECON 187,0
295,SIMON,ECON 187,0
296,MEYER-TER-VEHN,ECON 19,0
297,MEYER-TER-VEHN,ECON 19,0
298,ROJAS,ECON 2,0
299,OBARA,ECON 201A,0
300,OBARA,ECON 201A,0
301,HANSEN,ECON 202A,0
302,HANSEN,ECON 202A,0
303,MATZKIN,ECON 203A,0
304,MATZKIN,ECON 203A,0
305,STAFF,ECON 292A,0
306,HAHN,ECON 41,0
307,SHENG,ECON 41,0
308,SHENG,ECON 41,0
309,RHOADS,EDUC 122,0
310,HOWARD,EDUC 130,0
311,HOWARD,EDUC 130,0
312,HOWARD,EDUC 130,0
313,MISTRY,EDUC 133,0
314,RAIA,EDUC 187,0
315,DESJARDINS,EDUC 187,0
316,RHOADS,EDUC 19,0
317,SHEN,EDUC 196D,0
318,ANDERSON,EDUC 222A,0
319,ANDERSON,EDUC 222A,0
320,MCCARTY,EDUC 222A,0
321,MCCARTY,EDUC 222A,0
322,MARIN,EDUC 222A,0
323,MARIN,EDUC 222A,0
324,WEBB,EDUC 230A,0
325,WEBB,EDUC 230A,0
326,MCDONOUGH,EDUC 250A,0
327,MCDONOUGH,EDUC 250A,0
328,MCDONOUGH,EDUC 250A,0
329,MCDONOUGH,EDUC 250A,0
330,STAFF,EDUC 261F,0
331,MISTRY,EDUC 296J,0
332,MISTRY,EDUC 296J,0
333,CHANG,EDUC 299A,0
334,CHANG,EDUC 299A,0
335,KERSEY,EDUC 315,0
336,KERSEY,EDUC 315,0
337,KERSEY,EDUC 315,0
338,MCMULLIN,EDUC 315,0
339,MCMULLIN,EDUC 315,0
340,MCMULLIN,EDUC 315,0
341,ALBER,EDUC 320A,0
342,ALBER,EDUC 320A,0
343,PARK,EDUC 320A,0
344,PARK,EDUC 320A,0
345,PARK,EDUC 320A,0
346,KERSEY,EDUC 360A,0
347,MCMULLIN,EDUC 360A,0
348,KERSEY,EDUC 405A,0
349,MCMULLIN,EDUC 405A,0
350,HOWARD,EDUC 406,0
351,DARBY,EDUC 406,0
352,PRICE,EDUC 411,0
353,GOMEZ,EDUC 448B,0
354,GOMEZ,EDUC 448B,0
355,GOMEZ,EDUC 448B,0
356,COOPER,EDUC 451,0
357,DURKIN,EDUC 455,0
358,SHARE,EDUC 490A,0
359,PEITZMAN,EDUC 490A,0
360,PURDY,EDUC C209A,0
361,PURDY,EDUC C209A,0
362,WILMS,EDUC M145A,0
363,WILMS,EDUC M145A,0
364,BLUMSTEIN,EEBIOL 100,0
365,BARBER,EEBIOL 109,0
366,BARBER,EEBIOL 109,0
367,GORLITSKY,EEBIOL 111,0
368,GORLITSKY,EEBIOL 111,0
369,GORLITSKY,EEBIOL 129,0
370,GORLITSKY,EEBIOL 129,0
371,GORLITSKY,EEBIOL 129,0
372,LIPMAN,EEBIOL 18,0
373,BUTH,EEBIOL 181,0
374,BUTH,EEBIOL 181,0
375,KRAFT,EEBIOL 187,0
376,JACOBS,EEBIOL CM173,0
377,JACOBS,EEBIOL CM228,0
378,FISHER,ENGL 10A,0
379,FISHER,ENGL 10A,0
380,MAKDISI,ENGL 10B,0
381,MAKDISI,ENGL 10B,0
382,MAKDISI,ENGL 10B,0
383,CUNNINGHAM,ENGL 110T,0
384,CUNNINGHAM,ENGL 110T,0
385,HUEHLS,ENGL 120,0
386,DAGUIAR,ENGL 136,0
387,HORNBY,ENGL 139,0
388,HORNBY,ENGL 139,0
389,HORNBY,ENGL 139,0
390,HORNBY,ENGL 139,0
391,HORNBY,ENGL 139,0
392,HORNBY,ENGL 139,0
393,MCNAMARA,ENGL 140A,0
394,MCEACHERN,ENGL 150A,0
395,BRAUNMULLER,ENGL 150C,0
396,BRAUNMULLER,ENGL 150C,0
397,BRAUNMULLER,ENGL 150C,0
398,BRAUNMULLER,ENGL 150C,0
399,BRAUNMULLER,ENGL 150C,0
400,BRAUNMULLER,ENGL 150C,0
401,BRAUNMULLER,ENGL 150C,0
402,BRAUNMULLER,ENGL 150C,0
403,SHUGER,ENGL 151,0
404,NERSESSIAN,ENGL 162B,0
405,NERSESSIAN,ENGL 162B,0
406,NERSESSIAN,ENGL 162B,0
407,NERSESSIAN,ENGL 162B,0
408,NERSESSIAN,ENGL 162B,0
409,NERSESSIAN,ENGL 162B,0
410,DIMURO,ENGL 164C,0
411,DIMURO,ENGL 164C,0
412,DIMURO,ENGL 164C,0
413,DIMURO,ENGL 164C,0
414,COLACURCIO,ENGL 166A,0
415,COLACURCIO,ENGL 166A,0
416,COLACURCIO,ENGL 166A,0
417,COLACURCIO,ENGL 166A,0
418,COLACURCIO,ENGL 166A,0
419,COLACURCIO,ENGL 166A,0
420,COLACURCIO,ENGL 166A,0
421,COLACURCIO,ENGL 166A,0
422,COLACURCIO,ENGL 166A,0
423,COLACURCIO,ENGL 166A,0
424,COLACURCIO,ENGL 166A,0
425,COLACURCIO,ENGL 166A,0
426,COLACURCIO,ENGL 166A,0
427,COLACURCIO,ENGL 166A,0
428,COLACURCIO,ENGL 166A,0
429,COLACURCIO,ENGL 166A,0
430,COLACURCIO,ENGL 166A,0
431,PIERSON,ENGL 168,0
432,PIERSON,ENGL 168,0
433,PIERSON,ENGL 168,0
434,PIERSON,ENGL 168,0
435,LOOBY,ENGL 170A,0
436,LOOBY,ENGL 170A,0
437,LOOBY,ENGL 170A,0
438,LOOBY,ENGL 170A,0
439,LOOBY,ENGL 170A,0
440,GOODWIN,ENGL 172A,0
441,GOODWIN,ENGL 172A,0
442,GOODWIN,ENGL 172A,0
443,GOODWIN,ENGL 172A,0
444,GOODWIN,ENGL 172A,0
445,GOODWIN,ENGL 172A,0
446,GOODWIN,ENGL 172A,0
447,GOODWIN,ENGL 172A,0
448,GOODWIN,ENGL 172A,0
449,MULLEN,ENGL 173C,0
450,MULLEN,ENGL 173C,0
451,MULLEN,ENGL 173C,0
452,MULLEN,ENGL 173C,0
453,MULLEN,ENGL 173C,0
454,MULLEN,ENGL 173C,0
455,MULLEN,ENGL 173C,0
456,MULLEN,ENGL 173C,0
457,MULLEN,ENGL 173C,0
458,MULLEN,ENGL 173C,0
459,MULLEN,ENGL 173C,0
460,PEREZ-TORRES,ENGL 177,0
461,PEREZ-TORRES,ENGL 177,0
462,PEREZ-TORRES,ENGL 177,0
463,PEREZ-TORRES,ENGL 177,0
464,PEREZ-TORRES,ENGL 177,0
465,PEREZ-TORRES,ENGL 177,0
466,PEREZ-TORRES,ENGL 177,0
467,DIMURO,ENGL 181A,0
468,DIMURO,ENGL 181A,0
469,DIMURO,ENGL 181A,0
470,DIMURO,ENGL 181A,0
471,DIMURO,ENGL 181A,0
472,DIMURO,ENGL 181A,0
473,HORNBY,ENGL 181B,0
474,HORNBY,ENGL 181B,0
475,HORNBY,ENGL 181B,0
476,HORNBY,ENGL 181B,0
477,HORNBY,ENGL 181B,0
478,LEE,ENGL 181B,0
479,LEE,ENGL 181B,0
480,LEE,ENGL 181B,0
481,LEE,ENGL 181B,0
482,LEE,ENGL 181B,0
483,LEE,ENGL 181B,0
484,LEE,ENGL 181B,0
485,LEE,ENGL 181B,0
486,LEE,ENGL 181B,0
487,LEE,ENGL 181B,0
488,LITTLE,ENGL 182B,0
489,LITTLE,ENGL 182B,0
490,LITTLE,ENGL 182B,0
491,LITTLE,ENGL 182B,0
492,LITTLE,ENGL 182B,0
493,LITTLE,ENGL 182B,0
494,DECKER,ENGL 183C,0
495,DECKER,ENGL 183C,0
496,DECKER,ENGL 183C,0
497,DECKER,ENGL 183C,0
498,DECKER,ENGL 183C,0
499,DICKEY,ENGL 183C,0
500,DICKEY,ENGL 183C,0
501,DICKEY,ENGL 183C,0
502,DICKEY,ENGL 183C,0
503,DICKEY,ENGL 183C,0
504,DICKEY,ENGL 183C,0
505,DICKEY,ENGL 183C,0
506,DICKEY,ENGL 183C,0
507,DICKEY,ENGL 183C,0
508,DECKER,ENGL 184,0
509,DECKER,ENGL 184,0
510,DECKER,ENGL 184,0
511,DECKER,ENGL 184,0
512,DECKER,ENGL 184,0
513,DECKER,ENGL 184,0
514,GROSSMAN,ENGL 184,0
515,NERSESSIAN,ENGL 184,0
516,NERSESSIAN,ENGL 184,0
517,NERSESSIAN,ENGL 184,0
518,CHISM,ENGL 244,0
519,CHISM,ENGL 244,0
520,CHISM,ENGL 244,0
521,CHISM,ENGL 244,0
522,CHISM,ENGL 244,0
523,CHISM,ENGL 244,0
524,SHUGER,ENGL 246,0
525,COHEN,ENGL 254,0
526,COHEN,ENGL 254,0
527,COHEN,ENGL 254,0
528,COHEN,ENGL 254,0
529,COHEN,ENGL 254,0
530,MORSE,ENGL 4HW,0
531,MORSE,ENGL 4HW,0
532,MORSE,ENGL 4HW,0
533,ENCINAS,ENGL 4W,0
534,ENCINAS,ENGL 4W,0
535,ENCINAS,ENGL 4W,0
536,ENCINAS,ENGL 4W,0
537,ENCINAS,ENGL 4W,0
538,ENCINAS,ENGL 4W,0
539,LEW,ENGL 4W,0
540,LEW,ENGL 4W,0
541,LEW,ENGL 4W,0
542,LEW,ENGL 4W,0
543,LEW,ENGL 4W,0
544,BENSON,ENGL 4W,0
545,BENSON,ENGL 4W,0
546,BENSON,ENGL 4W,0
547,TOY,ENGL 4W,0
548,TOY,ENGL 4W,0
549,TOY,ENGL 4W,0
550,TOY,ENGL 4W,0
551,RAINWATER,ENGL 4W,0
552,RAINWATER,ENGL 4W,0
553,RAINWATER,ENGL 4W,0
554,RAINWATER,ENGL 4W,0
555,CLARK,ENGL 4W,0
556,CLARK,ENGL 4W,0
557,CLARK,ENGL 4W,0
558,CLARK,ENGL 4W,0
559,KINCADE,ENGL 4W,0
560,KINCADE,ENGL 4W,0
561,KINCADE,ENGL 4W,0
562,AZUBUKO-UDAH,ENGL 4W,0
563,AZUBUKO-UDAH,ENGL 4W,0
564,AZUBUKO-UDAH,ENGL 4W,0
565,AZUBUKO-UDAH,ENGL 4W,0
566,AZUBUKO-UDAH,ENGL 4W,0
567,MESSNER,ENGL 4W,0
568,MESSNER,ENGL 4W,0
569,MESSNER,ENGL 4W,0
570,ROSSON,ENGL 4W,0
571,ROSSON,ENGL 4W,0
572,ROSSON,ENGL 4W,0
573,ROSSON,ENGL 4W,0
574,ROSSON,ENGL 4W,0
575,ROSSON,ENGL 4W,0
576,MOTT,ENGL 85,0
577,MOTT,ENGL 85,0
578,MOTT,ENGL 85,0
579,MOTT,ENGL 85,0
580,MOTT,ENGL 85,0
581,MOTT,ENGL 85,0
582,FISHER,ENGL 88A,0
583,WATSON,ENGL 90,0
584,DICKEY,ENGL 91A,0
585,NORTH,ENGL 91C,0
586,NORTH,ENGL 91C,0
587,NORTH,ENGL 91C,0
588,NORTH,ENGL 91C,0
589,NORTH,ENGL 91C,0
590,NORTH,ENGL 91C,0
591,NORTH,ENGL 91C,0
592,KAREEM,ENGL 97H,0
593,KAREEM,ENGL 97H,0
594,LITTLE,ENGL M101B,0
595,LITTLE,ENGL M101B,0
596,LITTLE,ENGL M101B,0
597,LITTLE,ENGL M101B,0
598,LITTLE,ENGL M101B,0
599,LITTLE,ENGL M101B,0
600,LITTLE,ENGL M101B,0
601,YARBOROUGH,ENGL M104A,0
602,YARBOROUGH,ENGL M104A,0
603,TORRES,ENGL M105E,0
604,TORRES,ENGL M105E,0
605,TORRES,ENGL M105E,0
606,TORRES,ENGL M105E,0
607,TORRES,ENGL M105E,0
608,TORRES,ENGL M105E,0
609,TORRES,ENGL M105E,0
610,TORRES,ENGL M105E,0
611,TORRES,ENGL M105E,0
612,ROWE,ENGL M107A,0
613,ROWE,ENGL M107A,0
614,ROWE,ENGL M107A,0
615,ROWE,ENGL M107A,0
616,ROWE,ENGL M107A,0
617,PEREZ-TORRES,ENGL M191B,0
618,PEREZ-TORRES,ENGL M191B,0
619,PEREZ-TORRES,ENGL M191B,0
620,PEREZ-TORRES,ENGL M191B,0
621,PAO,ENGR 113,0
622,PAO,ENGR 113,0
623,PAO,ENGR 113,0
624,HECHT,ENGR 205,0
625,JAVANBAKHT,EPI 200A,0
626,JAVANBAKHT,EPI 200A,0
627,SMITH,EPI M403,0
628,BROOK,FILM 108,0
629,BROOK,FILM 108,0
630,KRATZER,FILM 114,0
631,WAGNER,FILM 15,0
632,CALDWELL,FILM 201A,0
633,CALDWELL,FILM 201A,0
634,CALDWELL,FILM 201A,0
635,CALDWELL,FILM 201A,0
636,WILLIAMSON,FILM 287A,0
637,LEVY,FILM 292B,0
638,LEVY,FILM 292B,0
639,MANN,FILM 297A,0
640,MANN,FILM 297A,0
641,FLANAGAN,FILM 403A,0
642,WALTER,FILM 434,0
643,KUNTZ,FILM 6A,0
644,WALTER,FILM C132,0
645,WALTER,FILM C132,0
646,WALTER,FILM C132,0
647,WALTER,FILM C132,0
648,WALTER,FILM C430,0
649,WALTER,FILM C430,0
650,WALTER,FILM C430,0
651,WALTER,FILM C430,0
652,SAMPSON,FILM M50,0
653,ORTIZ,GECLST 20A,0
654,ORTIZ,GECLST 20A,0
655,ORTIZ,GECLST 20A,0
656,KELTY,GECLST 21A,0
657,KELTY,GECLST 21A,0
658,KELTY,GECLST 21A,0
659,KELTY,GECLST 21A,0
660,KELTY,GECLST 21A,0
661,KELTY,GECLST 21A,0
662,KELTY,GECLST 21A,0
663,KELTY,GECLST 21A,0
664,KELTY,GECLST 21A,0
665,DECKER,GECLST 60A,0
666,DECKER,GECLST 60A,0
667,DECKER,GECLST 60A,0
668,DECKER,GECLST 60A,0
669,REIFF,GECLST 66A,0
670,FRISCIA,GECLST 70A,0
671,FRISCIA,GECLST 70A,0
672,FRISCIA,GECLST 70A,0
673,CHANDLER,GECLST 73A,0
674,CHANDLER,GECLST 73A,0
675,CHANDLER,GECLST 73A,0
676,HSU,GECLST 80A,0
677,HSU,GECLST 80A,0
678,DAURIA,GECLST M1A,0
679,DAURIA,GECLST M1A,0
680,RENSEL,GECLST M71A,0
681,NORBERG,GENDER 113,0
682,NORBERG,GENDER 113,0
683,VAUGHN,GENDER 185,0
684,VAUGHN,GENDER 185,0
685,VAUGHN,GENDER 185,0
686,BASARUDIN,GENDER 185,0
687,BASARUDIN,GENDER 185,0
688,NORBERG,GENDER 187,0
689,RAZACK,GENDER 205,0
690,RAZACK,GENDER 205,0
691,RAZACK,GENDER 205,0
692,ROWE,GENDER M107A,0
693,ROWE,GENDER M107A,0
694,ROWE,GENDER M107A,0
695,ROWE,GENDER M107A,0
696,ROWE,GENDER M107A,0
697,LEVINE,GENDER M151,0
698,SAGUY,GENDER M162,0
699,SAGUY,GENDER M162,0
700,SAGUY,GENDER M162,0
701,SAGUY,GENDER M162,0
702,SAGUY,GENDER M162,0
703,SAGUY,GENDER M162,0
704,SAGUY,GENDER M162,0
705,SAGUY,GENDER M162,0
706,SAGUY,GENDER M162,0
707,RAPHAEL,GEOG 102,0
708,STAFF,GEOG 141,0
709,AGNEW,GEOG 152,0
710,AGNEW,GEOG 152,0
711,AGNEW,GEOG 152,0
712,AGNEW,GEOG 152,0
713,CAVANAUGH,GEOG 166,0
714,SMITH,GEOG 169,0
715,SHEPPARD,GEOG 297A,0
716,SHEPPARD,GEOG 297A,0
717,FAIER,GEOG 3,0
718,FAIER,GEOG 3,0
719,GILLESPIE,GEOG 5,0
720,THE STAFF,GEOG M107,0
721,HART,GLBLST 160,0
722,HART,GLBLST 160,0
723,HART,GLBLST 160,0
724,HART,GLBLST 160,0
725,RAUSTIALA,GLBLST 191,0
726,HART,GLBLST 191,0
727,HART,GLBLST 191,0
728,HART,GLBLST 191,0
729,HART,GLBLST 191,0
730,STAFF,GREEK 1,0
731,STAFF,GREEK 1,0
732,BLANK,GREEK 100,0
733,BLANK,GREEK 100,0
734,BLANK,GREEK 100,0
735,TA,GREEK 20,0
736,PURVES,GREEK 200A,0
737,PURVES,GREEK 200A,0
738,PURVES,GREEK 200A,0
739,PURVES,GREEK 200A,0
740,PURVES,GREEK 200A,0
741,PURVES,GREEK 200A,0
742,MORGAN,GREEK 217B,0
743,MORGAN,GREEK 217B,0
744,MORGAN,GREEK 217B,0
745,ASLANIAN,HIST 107A,0
746,ASLANIAN,HIST 107A,0
747,ASLANIAN,HIST 107B,0
748,ASLANIAN,HIST 107B,0
749,GELVIN,HIST 109B,0
750,GELVIN,HIST 109B,0
751,GELVIN,HIST 109B,0
752,LARSEN,HIST 113A,0
753,LARSEN,HIST 113A,0
754,LARSEN,HIST 113A,0
755,LANGDON,HIST 114A,0
756,LANGDON,HIST 114A,0
757,LANGDON,HIST 114A,0
758,LANGDON,HIST 114A,0
759,LANGDON,HIST 114A,0
760,LANGDON,HIST 114A,0
761,VON GLAHN,HIST 11A,0
762,VON GLAHN,HIST 11A,0
763,VON GLAHN,HIST 11A,0
764,SADLER,HIST 122D,0
765,SADLER,HIST 122D,0
766,SADLER,HIST 122D,0
767,SADLER,HIST 122D,0
768,SADLER,HIST 122D,0
769,SADLER,HIST 122D,0
770,URDANK,HIST 126,0
771,URDANK,HIST 126,0
772,URDANK,HIST 126,0
773,URDANK,HIST 126,0
774,URDANK,HIST 126,0
775,URDANK,HIST 126,0
776,URDANK,HIST 126,0
777,URDANK,HIST 126,0
778,STAFF,HIST 12A,0
779,STAFF,HIST 12A,0
780,STAFF,HIST 12A,0
781,MCCLENDON,HIST 132,0
782,MCCLENDON,HIST 132,0
783,STAFF,HIST 132,0
784,STAFF,HIST 132,0
785,STAFF,HIST 132,0
786,SUBRAHMANYAM,HIST 135A,0
787,YIRUSH,HIST 138A,0
788,YIRUSH,HIST 138A,0
